Time,Type,Count,Average,Median,Percentile90,Percentile99,Maximum 
22:34:16,101,47,251.12765957446808,247.0,295.6,406.0,406.0
22:34:16,103,49,219.89795918367346,210.0,257.0,495.0,495.0
22:34:16,109,2,284.0,284.0,291.0,291.0,291.0
22:34:17,101,42,240.97619047619048,239.5,261.4,325.0,325.0
22:34:17,103,39,210.05128205128204,209.0,243.0,300.0,300.0
22:34:17,109,1,248.0,248.0,248.0,248.0,248.0
22:34:18,101,55,248.56363636363636,244.0,301.4,331.0,331.0
22:34:18,103,55,216.94545454545454,210.0,260.59999999999997,308.0,308.0
22:34:19,101,59,239.45762711864407,244.0,260.0,268.0,268.0
22:34:19,103,65,213.27692307692308,208.0,264.4,338.0,338.0
22:34:19,109,1,278.0,278.0,278.0,278.0,278.0
22:34:19,111,4,251.25,243.0,305.0,305.0,305.0
22:34:20,101,69,243.3768115942029,244.0,268.0,310.0,310.0
22:34:20,103,83,222.03614457831324,211.0,258.20000000000005,562.0,562.0
22:34:20,109,2,255.0,255.0,257.0,257.0,257.0
22:34:21,101,69,245.34782608695653,245.0,278.0,327.0,327.0
22:34:21,103,65,212.15384615384616,208.0,250.4,291.0,291.0
22:34:21,109,4,287.5,287.0,339.0,339.0,339.0
22:34:21,111,2,244.0,244.0,247.0,247.0,247.0
22:34:22,101,49,245.24489795918367,245.0,272.0,315.0,315.0
22:34:22,103,43,227.46511627906978,211.0,309.2000000000001,508.0,508.0
22:34:23,101,81,253.71604938271605,247.0,301.79999999999995,379.0,379.0
22:34:23,103,97,220.4020618556701,211.0,268.4,336.0,336.0
22:34:23,109,1,267.0,267.0,267.0,267.0,267.0
22:34:24,101,72,245.61111111111111,244.5,273.0,309.0,309.0
22:34:24,103,59,211.0677966101695,206.0,259.0,295.0,295.0
22:34:24,111,1,268.0,268.0,268.0,268.0,268.0
22:34:25,101,76,248.42105263157896,244.0,286.5,332.0,332.0
22:34:25,103,80,218.0125,209.5,271.9,381.0,381.0
22:34:26,101,56,249.5,246.0,277.5,331.0,331.0
22:34:26,103,55,226.05454545454546,211.0,287.59999999999997,514.0,514.0
22:34:26,109,18,286.1666666666667,279.0,354.20000000000005,374.0,374.0
22:34:26,111,17,229.58823529411765,207.0,335.0,351.0,351.0
22:34:27,101,55,247.2,242.0,287.4,404.0,404.0
22:34:27,103,55,217.07272727272726,209.0,266.59999999999997,352.0,352.0
22:34:27,109,1,243.0,243.0,243.0,243.0,243.0
22:34:28,101,50,244.94,246.0,263.8,332.0,332.0
22:34:28,103,49,210.6530612244898,210.0,229.0,283.0,283.0
22:34:28,109,2,268.0,268.0,283.0,283.0,283.0
22:34:28,111,3,214.66666666666666,216.0,225.0,225.0,225.0
22:34:29,101,54,245.14814814814815,243.5,279.0,302.0,302.0
22:34:29,103,47,214.12765957446808,210.0,263.20000000000005,279.0,279.0
22:34:30,101,55,245.78181818181818,243.0,277.2,325.0,325.0
22:34:30,103,62,222.70967741935485,209.0,274.4,483.0,483.0
22:34:30,109,8,263.875,252.5,329.0,329.0,329.0
22:34:30,111,8,241.75,236.5,283.0,283.0,283.0
22:34:31,101,49,240.14285714285714,240.0,271.0,290.0,290.0
22:34:31,103,42,217.3095238095238,213.0,257.5,279.0,279.0
22:34:31,109,10,247.4,250.0,260.0,260.0,260.0
22:34:31,111,9,236.77777777777777,224.0,320.0,320.0,320.0
22:34:32,101,64,250.1875,243.5,295.0,331.0,331.0
22:34:32,103,64,217.796875,210.5,259.0,294.0,294.0
22:34:32,109,1,250.0,250.0,250.0,250.0,250.0
22:34:32,111,1,212.0,212.0,212.0,212.0,212.0
22:34:33,101,59,249.42372881355934,245.0,288.0,346.0,346.0
22:34:33,103,60,212.76666666666668,210.0,238.8,287.0,287.0
22:34:34,101,63,251.66666666666666,246.0,279.8,377.0,377.0
22:34:34,103,50,214.2,211.0,244.6,398.0,398.0
22:34:34,109,1,268.0,268.0,268.0,268.0,268.0
22:34:34,111,1,211.0,211.0,211.0,211.0,211.0
22:34:35,101,53,238.47169811320754,237.0,261.8,317.0,317.0
22:34:35,103,52,212.3846153846154,210.0,242.30000000000007,286.0,286.0
22:34:35,109,1,280.0,280.0,280.0,280.0,280.0
22:34:35,111,1,459.0,459.0,459.0,459.0,459.0
22:34:36,101,52,242.09615384615384,241.0,258.7,328.0,328.0
22:34:36,103,52,210.69230769230768,210.0,230.8,276.0,276.0
22:34:36,109,2,252.0,252.0,256.0,256.0,256.0
22:34:36,111,1,228.0,228.0,228.0,228.0,228.0
22:34:37,101,37,239.24324324324326,239.0,265.4,276.0,276.0
22:34:37,103,40,229.125,213.0,271.09999999999997,558.0,558.0
22:34:38,101,45,250.06666666666666,245.0,304.0,376.0,376.0
22:34:38,103,40,217.25,209.5,227.0,452.0,452.0
22:34:38,109,2,265.0,265.0,285.0,285.0,285.0
22:34:38,111,1,225.0,225.0,225.0,225.0,225.0
22:34:39,101,43,240.6046511627907,242.0,266.4,286.0,286.0
22:34:39,103,49,210.81632653061226,209.0,261.0,268.0,268.0
22:34:40,101,44,243.36363636363637,245.0,272.0,298.0,298.0
22:34:40,103,41,219.82926829268294,212.0,249.00000000000003,505.0,505.0
22:34:40,109,1,277.0,277.0,277.0,277.0,277.0
22:34:40,111,2,254.0,254.0,301.0,301.0,301.0
22:34:41,101,33,247.0909090909091,246.0,291.40000000000003,331.0,331.0
22:34:41,103,33,214.0,213.0,244.00000000000003,329.0,329.0
22:34:41,109,2,250.0,250.0,252.0,252.0,252.0
22:34:41,111,14,217.35714285714286,209.0,258.0,267.0,267.0
22:34:42,101,34,248.38235294117646,250.0,268.5,318.0,318.0
22:34:42,103,37,211.27027027027026,212.0,245.2,253.0,253.0
22:34:42,109,14,274.92857142857144,274.5,315.0,317.0,317.0
22:34:43,101,35,245.4857142857143,242.0,270.79999999999995,365.0,365.0
22:34:43,103,35,215.31428571428572,213.0,248.0,329.0,329.0
22:34:43,109,2,243.5,243.5,246.0,246.0,246.0
22:34:43,111,2,221.5,221.5,223.0,223.0,223.0
22:34:44,101,40,237.875,238.0,261.7,275.0,275.0
22:34:44,103,38,215.07894736842104,213.0,245.3,273.0,273.0
22:34:45,101,51,242.15686274509804,242.0,267.6,325.0,325.0
22:34:45,103,54,218.42592592592592,211.0,263.0,310.0,310.0
22:34:46,101,49,242.3877551020408,239.0,281.0,300.0,300.0
22:34:46,103,51,215.86274509803923,210.0,265.40000000000003,293.0,293.0
22:34:46,109,3,294.3333333333333,313.0,325.0,325.0,325.0
22:34:46,111,2,238.5,238.5,247.0,247.0,247.0
22:34:47,101,60,243.15,237.5,275.3,372.0,372.0
22:34:47,103,56,217.96428571428572,212.0,255.3,334.0,334.0
22:34:47,109,1,252.0,252.0,252.0,252.0,252.0
22:34:48,101,62,252.0483870967742,245.0,303.7,312.0,312.0
22:34:48,103,65,216.27692307692308,210.0,248.2,340.0,340.0
22:34:48,109,7,269.14285714285717,244.0,355.0,355.0,355.0
22:34:48,111,6,227.5,225.0,248.0,248.0,248.0
22:34:49,101,69,246.46376811594203,241.0,269.0,381.0,381.0
22:34:49,103,65,218.58461538461538,210.0,260.8,379.0,379.0
22:34:49,109,9,268.0,263.0,329.0,329.0,329.0
22:34:49,111,5,229.0,214.0,291.0,291.0,291.0
22:34:50,101,63,244.4920634920635,238.0,266.6,442.0,442.0
22:34:50,103,59,224.5084745762712,212.0,258.0,565.0,565.0
22:34:50,109,2,238.5,238.5,242.0,242.0,242.0
22:34:50,111,2,217.0,217.0,221.0,221.0,221.0
22:34:51,101,44,240.97727272727272,242.0,269.0,289.0,289.0
22:34:51,103,38,210.47368421052633,212.0,221.1,269.0,269.0
22:34:51,109,1,263.0,263.0,263.0,263.0,263.0
22:34:52,101,53,242.0943396226415,237.0,269.0,326.0,326.0
22:34:52,103,59,216.89830508474577,210.0,257.0,336.0,336.0
22:34:53,101,55,246.05454545454546,246.0,265.4,285.0,285.0
22:34:53,103,48,214.58333333333334,213.5,250.4,304.0,304.0
22:34:53,109,1,256.0,256.0,256.0,256.0,256.0
22:34:53,111,2,229.0,229.0,230.0,230.0,230.0
22:34:54,101,48,243.0,242.0,267.5,325.0,325.0
22:34:54,103,50,212.98,212.0,234.5,340.0,340.0
22:34:54,109,6,254.5,248.5,291.0,291.0,291.0
22:34:54,111,7,223.71428571428572,221.0,240.0,240.0,240.0
22:34:55,129,1,258.0,258.0,258.0,258.0,258.0
22:34:55,101,40,241.625,245.0,258.9,298.0,298.0
22:34:55,103,40,217.625,214.0,254.2,394.0,394.0
22:34:55,109,3,278.3333333333333,266.0,303.0,303.0,303.0
22:34:55,111,2,223.0,223.0,229.0,229.0,229.0
22:34:56,101,39,241.43589743589743,239.0,260.0,338.0,338.0
22:34:56,103,42,215.45238095238096,211.5,228.5,512.0,512.0
22:34:56,109,1,255.0,255.0,255.0,255.0,255.0
22:34:56,101,39,242.17948717948718,244.0,266.0,296.0,296.0
22:34:57,103,35,214.4,213.0,239.39999999999998,267.0,267.0
22:34:57,109,16,306.5625,308.0,379.0,393.0,393.0
22:34:57,111,16,210.75,200.0,266.20000000000005,290.0,290.0
22:34:58,101,43,247.93023255813952,246.0,280.4,291.0,291.0
22:34:58,103,38,208.3684210526316,209.0,233.40000000000003,270.0,270.0
22:34:58,109,1,246.0,246.0,246.0,246.0,246.0
22:34:58,111,1,220.0,220.0,220.0,220.0,220.0
22:34:59,129,1,268.0,268.0,268.0,268.0,268.0
22:34:59,101,44,242.11363636363637,242.0,273.0,307.0,307.0
22:34:59,103,50,221.7,213.0,270.4,413.0,413.0
22:34:59,109,6,287.3333333333333,270.5,378.0,378.0,378.0
22:34:59,111,5,212.6,209.0,252.0,252.0,252.0
22:35:00,101,45,242.6,242.0,272.2,289.0,289.0
22:35:00,103,42,209.16666666666666,210.0,253.90000000000003,287.0,287.0
22:35:00,109,1,248.0,248.0,248.0,248.0,248.0
22:35:00,111,1,226.0,226.0,226.0,226.0,226.0
22:35:01,101,61,244.2295081967213,242.0,280.40000000000003,324.0,324.0
22:35:01,103,63,221.79365079365078,212.0,264.2,465.0,465.0
22:35:01,111,1,231.0,231.0,231.0,231.0,231.0
22:35:02,101,54,244.7962962962963,242.5,272.0,315.0,315.0
22:35:02,103,52,209.84615384615384,207.5,231.5,286.0,286.0
22:35:02,109,1,308.0,308.0,308.0,308.0,308.0
22:35:03,101,48,249.27083333333334,244.5,283.70000000000005,332.0,332.0
22:35:03,103,59,209.8135593220339,207.0,229.0,330.0,330.0
22:35:03,109,1,313.0,313.0,313.0,313.0,313.0
22:35:04,101,60,246.41666666666666,246.0,283.8,312.0,312.0
22:35:04,103,61,209.7377049180328,208.0,247.0,279.0,279.0
22:35:04,111,2,213.5,213.5,219.0,219.0,219.0
22:35:05,101,50,242.82,244.5,259.9,330.0,330.0
22:35:05,103,46,211.97826086956522,211.0,241.50000000000003,262.0,262.0
22:35:05,109,1,257.0,257.0,257.0,257.0,257.0
22:35:05,111,1,209.0,209.0,209.0,209.0,209.0
22:35:06,101,50,246.26,244.0,281.59999999999997,313.0,313.0
22:35:06,103,42,223.23809523809524,212.0,251.40000000000003,494.0,494.0
22:35:07,101,55,247.85454545454544,243.0,281.4,333.0,333.0
22:35:07,103,62,216.66129032258064,212.0,260.20000000000005,331.0,331.0
22:35:08,101,63,245.17460317460316,246.0,283.6,359.0,359.0
22:35:08,103,59,217.57627118644066,207.0,269.0,545.0,545.0
22:35:08,109,13,254.0,246.0,303.0,307.0,307.0
22:35:08,111,14,219.21428571428572,214.0,264.5,277.0,277.0
22:35:09,101,39,241.97435897435898,243.0,264.0,314.0,314.0
22:35:09,103,42,206.4047619047619,210.0,219.4,322.0,322.0
22:35:10,101,42,243.92857142857142,242.5,275.70000000000005,302.0,302.0
22:35:10,103,45,221.3111111111111,214.0,250.59999999999997,534.0,534.0
22:35:10,109,4,251.5,248.5,263.0,263.0,263.0
22:35:10,111,3,232.0,237.0,259.0,259.0,259.0
22:35:11,101,74,245.94594594594594,242.0,277.5,334.0,334.0
22:35:11,103,68,224.75,212.0,287.90000000000003,368.0,368.0
22:35:11,109,1,260.0,260.0,260.0,260.0,260.0
22:35:11,111,1,358.0,358.0,358.0,358.0,358.0
22:35:12,101,43,248.30232558139534,240.0,274.8,549.0,549.0
22:35:12,103,47,211.7659574468085,210.0,236.00000000000006,341.0,341.0
22:35:12,109,16,283.4375,274.5,376.70000000000005,404.0,404.0
22:35:12,111,16,218.6875,215.0,255.3,256.0,256.0
22:35:13,101,55,247.29090909090908,242.0,288.79999999999995,351.0,351.0
22:35:13,103,64,211.03125,210.0,248.0,290.0,290.0
22:35:13,109,1,347.0,347.0,347.0,347.0,347.0
22:35:13,111,1,216.0,216.0,216.0,216.0,216.0
22:35:14,101,65,245.76923076923077,245.0,277.2,313.0,313.0
22:35:14,103,60,222.51666666666668,209.0,280.7,515.0,515.0
22:35:15,101,68,241.02941176470588,243.0,261.1,327.0,327.0
22:35:15,103,78,217.10256410256412,209.0,257.20000000000005,499.0,499.0
22:35:16,101,60,251.95,242.0,280.4,628.0,628.0
22:35:16,103,51,214.0392156862745,211.0,252.00000000000006,420.0,420.0
22:35:16,109,1,255.0,255.0,255.0,255.0,255.0
22:35:17,101,45,241.51111111111112,242.0,261.4,317.0,317.0
22:35:17,103,41,210.34146341463415,210.0,237.40000000000006,252.0,252.0
22:35:18,129,1,327.0,327.0,327.0,327.0,327.0
22:35:18,101,59,247.61016949152543,247.0,279.0,353.0,353.0
22:35:18,103,57,214.5438596491228,208.0,252.2,546.0,546.0
22:35:18,109,1,263.0,263.0,263.0,263.0,263.0
22:35:18,111,2,226.0,226.0,234.0,234.0,234.0
22:35:19,101,53,245.71698113207546,242.0,277.2,379.0,379.0
22:35:19,103,45,220.7111111111111,212.0,262.59999999999997,419.0,419.0
22:35:20,101,43,243.62790697674419,240.0,285.0,327.0,327.0
22:35:20,103,40,211.375,210.0,222.6,271.0,271.0
22:35:21,101,52,245.3653846153846,241.5,276.4,331.0,331.0
22:35:21,103,44,211.5,209.0,254.5,269.0,269.0
22:35:21,109,2,270.5,270.5,276.0,276.0,276.0
22:35:21,111,2,233.5,233.5,255.0,255.0,255.0
22:35:22,101,48,254.25,244.5,281.8,623.0,623.0
22:35:22,103,44,212.79545454545453,211.0,243.0,331.0,331.0
22:35:23,101,44,246.3409090909091,244.5,274.5,328.0,328.0
22:35:23,103,41,210.8048780487805,209.0,241.60000000000002,260.0,260.0
22:35:23,109,1,273.0,273.0,273.0,273.0,273.0
22:35:23,111,2,325.5,325.5,343.0,343.0,343.0
22:35:24,101,48,242.625,245.0,265.3,340.0,340.0
22:35:24,103,46,207.7608695652174,208.0,232.50000000000006,272.0,272.0
22:35:25,101,40,242.525,240.0,270.6,322.0,322.0
22:35:25,103,38,217.31578947368422,208.0,231.70000000000002,480.0,480.0
22:35:25,109,2,242.0,242.0,243.0,243.0,243.0
22:35:25,111,1,227.0,227.0,227.0,227.0,227.0
22:35:26,101,43,241.97674418604652,244.0,263.2,280.0,280.0
22:35:26,103,40,209.6,209.5,226.5,417.0,417.0
22:35:27,101,38,244.6315789473684,245.5,272.4,301.0,301.0
22:35:27,103,36,220.11111111111111,212.0,273.6,329.0,329.0
22:35:27,109,15,286.46666666666664,286.0,332.2,334.0,334.0
22:35:27,111,15,215.4,206.0,251.2,256.0,256.0
22:35:28,101,46,247.02173913043478,245.5,295.90000000000003,332.0,332.0
22:35:28,103,52,220.78846153846155,215.0,263.1,358.0,358.0
22:35:28,109,1,249.0,249.0,249.0,249.0,249.0
22:35:28,111,1,224.0,224.0,224.0,224.0,224.0
22:35:29,101,70,244.85714285714286,244.0,280.5,326.0,326.0
22:35:29,103,62,221.5483870967742,212.0,274.90000000000003,413.0,413.0
22:35:30,101,48,248.72916666666666,245.5,285.40000000000003,377.0,377.0
22:35:30,103,53,206.8490566037736,209.0,228.20000000000002,300.0,300.0
22:35:30,109,1,243.0,243.0,243.0,243.0,243.0
22:35:31,101,54,242.8148148148148,241.0,262.0,352.0,352.0
22:35:31,103,63,224.03174603174602,213.0,276.0,327.0,327.0
22:35:31,109,1,267.0,267.0,267.0,267.0,267.0
22:35:31,111,2,225.0,225.0,228.0,228.0,228.0
22:35:32,101,43,243.02325581395348,244.0,262.8,289.0,289.0
22:35:32,103,37,215.8108108108108,212.0,256.0,328.0,328.0
22:35:32,109,2,258.0,258.0,262.0,262.0,262.0
22:35:32,111,1,235.0,235.0,235.0,235.0,235.0
22:35:33,101,38,247.21052631578948,248.0,270.3,301.0,301.0
22:35:33,103,37,208.75675675675674,208.0,230.40000000000003,297.0,297.0
22:35:34,101,39,247.0,244.0,288.0,303.0,303.0
22:35:34,103,34,216.11764705882354,209.5,270.0,329.0,329.0
22:35:35,101,43,247.02325581395348,246.0,282.20000000000005,317.0,317.0
22:35:35,103,46,218.1086956521739,209.5,243.20000000000002,434.0,434.0
22:35:35,109,1,255.0,255.0,255.0,255.0,255.0
22:35:35,111,1,218.0,218.0,218.0,218.0,218.0
22:35:36,101,98,254.8469387755102,248.5,298.3,376.0,376.0
22:35:36,103,99,220.63636363636363,212.0,259.0,527.0,527.0
22:35:36,109,1,247.0,247.0,247.0,247.0,247.0
22:35:37,101,47,241.2340425531915,243.0,261.4,302.0,302.0
22:35:37,103,49,209.44897959183675,209.0,230.0,284.0,284.0
22:35:37,109,1,234.0,234.0,234.0,234.0,234.0
22:35:38,101,46,247.19565217391303,245.5,278.40000000000003,327.0,327.0
22:35:38,103,45,215.66666666666666,212.0,249.79999999999998,302.0,302.0
22:35:38,109,2,272.5,272.5,297.0,297.0,297.0
22:35:38,111,32,222.90625,217.5,247.2,309.0,309.0
22:35:39,101,43,248.06976744186048,242.0,282.20000000000005,304.0,304.0
22:35:39,103,36,217.63888888888889,212.5,241.20000000000005,474.0,474.0
22:35:39,111,1,215.0,215.0,215.0,215.0,215.0
22:35:40,101,47,245.27659574468086,248.0,268.4,307.0,307.0
22:35:40,103,53,207.73584905660377,208.0,241.0,274.0,274.0
22:35:41,101,45,266.5111111111111,247.0,296.5999999999999,578.0,578.0
22:35:41,103,46,221.04347826086956,213.5,253.70000000000005,462.0,462.0
22:35:41,109,2,257.0,257.0,279.0,279.0,279.0
22:35:41,111,2,222.0,222.0,222.0,222.0,222.0
22:35:42,101,50,247.36,242.5,284.59999999999997,357.0,357.0
22:35:42,103,44,222.04545454545453,216.0,260.5,328.0,328.0
22:35:42,109,17,266.70588235294116,261.0,304.4,306.0,306.0
22:35:42,111,19,236.21052631578948,239.0,271.0,277.0,277.0
22:35:43,101,45,245.8,242.0,289.0,331.0,331.0
22:35:43,103,44,209.1818181818182,209.5,249.0,260.0,260.0
22:35:43,109,1,274.0,274.0,274.0,274.0,274.0
22:35:44,101,64,251.765625,254.0,281.0,329.0,329.0
22:35:44,103,74,237.4189189189189,209.5,324.5,599.0,599.0
22:35:45,101,68,245.91176470588235,242.5,277.90000000000003,331.0,331.0
22:35:45,103,73,216.84931506849315,211.0,276.2000000000001,335.0,335.0
22:35:45,109,1,247.0,247.0,247.0,247.0,247.0
22:35:46,101,82,247.7439024390244,241.5,282.1,356.0,356.0
22:35:45,103,78,212.10256410256412,208.5,245.60000000000005,334.0,334.0
22:35:47,101,61,243.2622950819672,237.0,270.80000000000007,374.0,374.0
22:35:47,103,62,215.96774193548387,210.0,261.7,456.0,456.0
22:35:47,109,3,262.6666666666667,257.0,285.0,285.0,285.0
22:35:47,111,1,206.0,206.0,206.0,206.0,206.0
22:35:48,101,63,240.17460317460316,239.0,258.8,293.0,293.0
22:35:48,103,66,215.33333333333334,211.0,250.9,298.0,298.0
22:35:48,109,5,269.6,266.0,290.0,290.0,290.0
22:35:48,111,1,212.0,212.0,212.0,212.0,212.0
22:35:49,101,74,241.3918918918919,238.0,261.5,380.0,380.0
22:35:49,103,81,223.6172839506173,211.0,284.0,503.0,503.0
22:35:49,109,3,282.0,251.0,352.0,352.0,352.0
22:35:49,111,1,224.0,224.0,224.0,224.0,224.0
22:35:50,101,69,244.91304347826087,242.0,268.0,326.0,326.0
22:35:50,103,65,213.01538461538462,210.0,244.4,279.0,279.0
22:35:50,109,6,256.6666666666667,244.0,309.0,309.0,309.0
22:35:50,111,3,238.66666666666666,238.0,264.0,264.0,264.0
22:35:51,101,62,245.17741935483872,245.0,278.1,308.0,308.0
22:35:51,103,57,211.8421052631579,211.0,229.4,335.0,335.0
22:35:51,109,6,250.33333333333334,245.5,274.0,274.0,274.0
22:35:51,111,3,219.0,222.0,223.0,223.0,223.0
22:35:52,101,57,241.0,240.0,270.6,327.0,327.0
22:35:52,103,59,209.89830508474577,211.0,249.0,268.0,268.0
22:35:52,109,4,278.5,284.0,291.0,291.0,291.0
22:35:52,111,1,205.0,205.0,205.0,205.0,205.0
22:35:53,101,41,243.7560975609756,240.0,281.6,319.0,319.0
22:35:53,103,39,221.02564102564102,215.0,258.0,335.0,335.0
22:35:53,109,2,278.5,278.5,306.0,306.0,306.0
22:35:53,111,2,337.5,337.5,422.0,422.0,422.0
22:35:54,101,52,241.15384615384616,240.0,259.7,326.0,326.0
22:35:54,103,48,219.10416666666666,211.0,277.0,333.0,333.0
22:35:54,109,2,248.5,248.5,252.0,252.0,252.0
22:35:55,129,1,277.0,277.0,277.0,277.0,277.0
22:35:55,101,47,249.6595744680851,242.0,273.8,568.0,568.0
22:35:55,103,47,206.46808510638297,211.0,221.4,265.0,265.0
22:35:55,109,4,264.0,268.5,271.0,271.0,271.0
22:35:56,101,45,246.42222222222222,243.0,275.6,311.0,311.0
22:35:56,103,43,208.72093023255815,210.0,223.0,262.0,262.0
22:35:56,109,3,267.3333333333333,271.0,283.0,283.0,283.0
22:35:57,101,57,253.08771929824562,246.0,290.20000000000005,380.0,380.0
22:35:57,103,64,212.703125,211.0,233.5,334.0,334.0
22:35:57,109,20,276.2,264.0,356.40000000000003,414.0,414.0
22:35:57,111,15,229.0,219.0,301.20000000000005,327.0,327.0
22:35:58,101,48,243.5625,241.0,269.6,301.0,301.0
22:35:58,103,47,209.0212765957447,210.0,223.40000000000003,248.0,248.0
22:35:58,109,4,258.75,253.5,281.0,281.0,281.0
22:35:59,129,3,255.0,244.0,283.0,283.0,283.0
22:35:59,101,64,253.203125,241.5,307.5,374.0,374.0
22:35:59,103,75,227.88,215.0,273.80000000000007,532.0,532.0
22:35:59,109,25,256.96,248.0,292.6,324.0,324.0
22:35:59,111,25,239.28,229.0,297.20000000000005,363.0,363.0
22:36:00,101,53,246.9811320754717,241.0,283.0,395.0,395.0
22:36:00,103,52,221.6346153846154,212.0,260.20000000000005,506.0,506.0
22:36:00,109,7,261.85714285714283,266.0,279.0,279.0,279.0
22:36:00,111,8,228.875,218.0,333.0,333.0,333.0
22:36:01,101,54,244.40740740740742,241.0,271.0,342.0,342.0
22:36:01,103,53,220.18867924528303,211.0,256.40000000000003,512.0,512.0
22:36:01,109,1,247.0,247.0,247.0,247.0,247.0
22:36:02,101,54,239.5185185185185,236.5,261.5,363.0,363.0
22:36:02,103,54,211.94444444444446,208.0,241.5,496.0,496.0
22:36:02,109,1,255.0,255.0,255.0,255.0,255.0
22:36:02,111,1,194.0,194.0,194.0,194.0,194.0
22:36:03,101,39,242.33333333333334,240.0,262.0,334.0,334.0
22:36:03,103,43,208.93023255813952,208.0,224.6,313.0,313.0
22:36:03,109,1,248.0,248.0,248.0,248.0,248.0
22:36:04,129,1,240.0,240.0,240.0,240.0,240.0
22:36:04,101,53,247.0566037735849,243.0,279.8,303.0,303.0
22:36:04,103,60,214.5,209.5,244.9,301.0,301.0
22:36:04,109,1,242.0,242.0,242.0,242.0,242.0
22:36:04,111,2,216.0,216.0,224.0,224.0,224.0
22:36:05,101,41,238.29268292682926,241.0,259.8,310.0,310.0
22:36:05,103,40,210.575,211.5,222.9,273.0,273.0
22:36:06,101,39,240.89743589743588,239.0,286.0,307.0,307.0
22:36:06,103,38,208.78947368421052,210.0,241.00000000000003,275.0,275.0
22:36:07,101,43,238.6046511627907,237.0,263.0,304.0,304.0
22:36:07,103,43,211.4418604651163,212.0,227.2,260.0,260.0
22:36:07,109,1,239.0,239.0,239.0,239.0,239.0
22:36:08,101,51,244.54901960784315,241.0,272.8,310.0,310.0
22:36:08,103,45,212.11111111111111,212.0,258.0,275.0,275.0
22:36:08,109,1,250.0,250.0,250.0,250.0,250.0
22:36:09,101,46,244.97826086956522,241.0,265.0,374.0,374.0
22:36:08,103,45,207.82222222222222,208.0,233.0,288.0,288.0
22:36:10,101,41,242.6341463414634,240.0,271.8,319.0,319.0
22:36:10,103,43,210.2093023255814,209.0,235.8,267.0,267.0
22:36:10,109,1,277.0,277.0,277.0,277.0,277.0
22:36:10,111,1,281.0,281.0,281.0,281.0,281.0
22:36:11,101,37,241.16216216216216,240.0,282.40000000000003,301.0,301.0
22:36:10,103,43,205.48837209302326,209.0,218.2,250.0,250.0
22:36:11,109,1,272.0,272.0,272.0,272.0,272.0
22:36:11,111,1,208.0,208.0,208.0,208.0,208.0
22:36:12,129,1,249.0,249.0,249.0,249.0,249.0
22:36:11,101,50,247.66,242.0,273.9,376.0,376.0
22:36:12,103,49,220.3469387755102,212.0,278.0,332.0,332.0
22:36:12,109,14,273.7142857142857,256.5,326.5,328.0,328.0
22:36:12,111,14,237.21428571428572,227.5,303.0,327.0,327.0
22:36:13,101,40,246.125,246.0,264.9,306.0,306.0
22:36:13,103,39,225.05128205128204,214.0,259.0,409.0,409.0
22:36:14,101,58,238.70689655172413,238.0,256.0,290.0,290.0
22:36:14,103,61,213.44262295081967,211.0,258.8,284.0,284.0
22:36:15,101,46,240.06521739130434,241.0,277.6,315.0,315.0
22:36:15,103,45,210.0222222222222,207.0,224.39999999999998,332.0,332.0
22:36:16,101,44,240.0,239.5,270.0,290.0,290.0
22:36:16,103,46,207.32608695652175,209.0,230.70000000000005,275.0,275.0
22:36:17,101,58,249.4655172413793,243.0,293.2,395.0,395.0
22:36:17,103,63,218.0,211.0,259.0,509.0,509.0
22:36:17,109,1,294.0,294.0,294.0,294.0,294.0
22:36:18,101,46,248.93478260869566,244.0,291.6,326.0,326.0
22:36:18,103,47,218.61702127659575,211.0,243.20000000000005,508.0,508.0
22:36:19,101,44,244.8409090909091,241.0,280.5,333.0,333.0
22:36:19,103,43,218.93023255813952,209.0,250.40000000000003,452.0,452.0
22:36:19,111,1,229.0,229.0,229.0,229.0,229.0
22:36:20,101,57,244.10526315789474,243.0,276.0,296.0,296.0
22:36:20,103,47,207.0,208.0,242.20000000000005,286.0,286.0
22:36:21,101,53,243.79245283018867,244.0,269.6,305.0,305.0
22:36:21,103,49,215.3673469387755,213.0,243.0,335.0,335.0
22:36:21,109,2,258.5,258.5,272.0,272.0,272.0
22:36:21,111,2,220.0,220.0,225.0,225.0,225.0
22:36:22,101,44,243.9090909090909,243.0,270.0,410.0,410.0
22:36:22,103,46,230.15217391304347,210.0,248.60000000000008,984.0,984.0
22:36:23,101,62,241.58064516129033,238.0,261.4,352.0,352.0
22:36:23,103,75,217.18666666666667,210.0,254.80000000000004,412.0,412.0
22:36:23,109,1,249.0,249.0,249.0,249.0,249.0
22:36:24,101,66,240.9090909090909,240.0,266.0,298.0,298.0
22:36:24,103,54,214.4814814814815,212.0,247.5,279.0,279.0
22:36:25,101,46,243.67391304347825,243.5,271.90000000000003,297.0,297.0
22:36:25,103,46,211.1304347826087,210.5,219.3,361.0,361.0
22:36:25,101,53,246.64150943396226,244.0,283.0,307.0,307.0
22:36:26,103,42,209.61904761904762,210.5,238.70000000000005,330.0,330.0
22:36:27,101,42,242.45238095238096,242.0,264.4,307.0,307.0
22:36:27,103,58,215.05172413793105,211.0,259.1,308.0,308.0
22:36:27,109,15,269.8666666666667,257.0,335.40000000000003,354.0,354.0
